23,-0.0000010000,-0.0000337480,-0.0004494585,-0.0002767028,-0.0000010000,-0.0000010000
24,-8.3263251916,-2.2040416194,-11.3440514519,-9.0780254419,-10.9336415310,-11.5622852326
25,-0.0000294246,-0.0000010000,-0.0000017600,-0.0000010000,-0.0000010000,-0.0000010000
26,-0.0023124477,-0.0014497056,-1.7020962875,-0.3260469993,-10.6282831526,-0.0044174901
27,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.0058975805,-11.7823456407
28,-6.3205041116,-3.4067017113,-2.6945829860,-6.7430618612,-0.0000033581,-8.8014746896
29,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000179665,-0.0000036723
30,-13.1131856709,-11.5295868852,-8.2059360744,-13.8155105580,-12.5672206966,-4.3061521713
31,-9.3889737232,-0.0000171973,-0.0333485990,-9.8879000397,-0.0151805044,-9.6648032670
32,-0.0006931500,-10.7600127661,-6.1256708089,-7.6528529523,-13.8155105580,-11.7430586869
33,-0.0000232701,-0.0298372607,-12.2031499584,-8.6183422200,-3.6560606585,-0.0126566757
34,-3.9505891886,-0.0000042025,-3.1401600427,-7.0501081601,-0.0001538899,-0.0000232733
35,-13.2826674527,-13.8155105580,-13.4090985053,-12.7940724546,-11.0952043771,-13.8155105580
36,-9.4566783266,-11.2355604436,-13.8155105580,-8.2555754242,-11.3392673961,-9.2995081924
37,-10.8728110903,-10.8374310891,-13.8155105580,-13.1456642148,-13.3448463255,-13.8155105580
38,-12.1940370149,-13.8155105580,-13.7029988315,-11.9247053619,-9.3524547723,-13.6334633684
39,-10.5571337848,-5.4407118520,-13.8155105580,-9.8029104625,-13.8155105580,-7.6300288088
40,-2.4771366690,-2.6785130247,-8.1678988696,-1.4396951316,-11.8157331821,-0.3465450490
41,-9.5513874160,-10.9189341350,-13.8155105580,-8.2519965455,-1.1170826135,-13.8155105580
42,-0.0012647679,-12.3414168840,-9.2171614824,-0.0024100162,-0.0000116032,-10.8097386415
43,-13.6031465121,-11.4184050684,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580
44,-11.6020482113,-13.1085288552,-13.8155105580,-10.5094226252,-12.8953636638,-9.3897422684
45,-0.0000010000,-0.0000010000,-0.0000010000,-0.0269374941,-0.0000010000,-0.0519748360
46,-4.6257860933,-0.0007142299,-7.4889781654,-0.0000010000,-0.0000010000,-6.2560224661
47,-3.3337717220,-0.0000010000,-8.6997864326,-12.8779842037,-12.3104146113,-10.3708381981
48,-11.1785197976,-1.0487810393,-13.8155105580,-13.8155105580,-12.9685407751,-12.0750157550
49,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580
50,-8.6166875059,-9.4609777276,-7.4755677314,-13.8155105580,-13.0163803027,-2.7282286941
51,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580
52,-13.8155105580,-12.6123204447,-13.8155105580,-13.8155105580,-13.8155105580,-13.3612675055
53,-13.7432337874,-13.8155105580,-13.8155105580,-13.8155105580,-13.2303412750,-13.2741994041
54,-13.8155105580,-13.6730508869,-13.8155105580,-13.8155105580,-11.6384606356,-13.8155105580
55,-12.3482161471,-1.1842898714,-11.7243192338,-12.1398734738,-11.4342869477,-7.4677491924
56,-8.1549318089,-0.0063185176,-7.0964819902,-2.4083696541,-7.7401044311,-0.8398859700
57,-0.2237346130,-0.7195242126,-12.2135092572,-12.7793380930,-11.6978747449,-2.0023938220
58,-7.4454483357,-11.5714217641,-0.0031317775,-0.0012482250,-0.0000940460,-4.2345849271
59,-13.6253217877,-13.8155105580,-13.7369213693,-12.6871057156,-10.4659389253,-10.2891531733
60,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-9.6955724328,-13.8155105580
61,-12.7381249214,-12.9429885089,-13.8155105580,-13.8155105580,-13.8155105580,-13.7103195749
62,-10.5026570293,-13.7941299489,-13.8155105580,-12.4429000509,-11.3534875626,-3.8929727662
63,-12.8586740131,-13.0110578032,-9.8177333080,-13.8155105580,-11.5936861868,-10.7110057477
64,-9.9222116590,-11.4334209303,-0.0142622532,-6.0328443730,-3.1036830605,-2.3637771332
65,-0.0000012041,-0.0000121461,-9.8385675725,-0.0000010000,-8.1566856438,-7.8819773722
66,-13.8155105580,-11.0131303153,-8.3715408129,-12.6549191132,-13.0557839000,-13.8155105580
67,-13.8155105580,-13.8155105580,-13.8155105580,-12.8167166801,-11.6971777891,-13.8155105580
68,-13.8155105580,-8.5951457638,-13.8155105580,-12.7739286441,-13.8155105580,-13.8155105580
69,-6.7030674080,-0.0000010000,-0.0000010000,-0.0536827988,-0.0001303390,-0.0000384575
70,-12.0139546691,-13.8155105580,-12.1475147875,-13.8155105580,-0.0006730177,-13.8155105580
71,-13.3335444068,-13.8155105580,-12.6075952918,-9.8428994095,-13.0171354355,-13.8155105580
72,-0.0000047210,-10.0050045087,-0.0002130829,-4.3567003984,-0.0064878580,-7.2386066836
73,-8.7264096263,-13.8155105580,-10.7539538838,-7.0054827361,-13.8155105580,-13.8155105580
74,-11.9736350475,-13.1880027556,-13.8155105580,-12.2440517492,-13.5201417006,-13.7110647463
75,-13.7374754560,-13.8155105580,-0.0757150609,-7.4443213662,-5.3101192638,-11.2372845135
76,-6.7761115536,-6.0197221979,-8.5489178178,-13.8155105580,-11.0836957447,-5.4019298529
77,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000
78,-0.0000010000,-0.0000152428,-8.5908941159,-0.0000081871,-0.0020203797,-0.0011600107
79,-2.3911619326,-0.4958692692,-13.4439391462,-8.8002388671,-10.7437263172,-13.2148267729
80,-13.8155105580,-13.8155105580,-11.1713660150,-12.5191074132,-11.3997118627,-13.4879888325
81,-0.0000010000,-8.3286272571,-13.8155105580,-4.0624311931,-1.9279906811,-9.7391238431
82,-2.1367573926,-2.9975275380,-13.6081544757,-12.4401575027,-1.9413025404,-4.8247054380
83,-13.8155105580,-13.8155105580,-13.8155105580,-1.9764501786,-11.8921478186,-13.8155105580
84,-0.0013303882,-4.1151933151,-5.7584188010,-0.0020524977,-0.0000010000,-0.0000010000
85,-12.5122698809,-10.8166813615,-12.4434788329,-10.6538183875,-13.0028917787,-13.8155105580
86,-3.3739794140,-5.3657852998,-13.8155105580,-11.9600369881,-13.5450075282,-10.1977572663
87,-0.0000010000,-0.0000010000,-0.0250584538,-0.0030115902,-0.0000010000,-0.0000010000
88,-12.5958206961,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-8.6291749645
89,-3.8971687041,-7.9680532570,-13.2773505026,-9.2899787004,-7.2558770807,-13.8155105580
90,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580
91,-12.6873459799,-13.8155105580,-12.3451697504,-13.8155105580,-13.8155105580,-13.7778327238
92,-2.9922893626,-9.7221613087,-12.8746334045,-10.6564359887,-13.8155105580,-13.0233258362
93,-13.8155105580,-13.8155105580,-13.8155105580,-12.6480754650,-13.8155105580,-13.8155105580
94,-8.6468548916,-8.9620908833,-13.8155105580,-10.9927685845,-10.8925076973,-11.0664313869
95,-0.0500583041,-10.7490102466,-8.8665192428,-5.3604324857,-10.1510345160,-10.8127029319
96,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000
97,-11.8401198776,-11.0968134767,-11.7709834205,-13.5959797068,-12.3213580602,-11.7591771992
98,-0.0000301877,-7.4275987422,-13.5702015378,-13.8155105580,-7.3313580373,-6.2835018730
99,-5.4626723377,-1.0309332648,-0.0156847943,-0.0000078220,-0.1000587283,-9.9069012755
100,-11.7760698328,-0.0000011300,-8.9545734332,-10.7355040847,-8.6316394037,-7.9418965092
101,-11.5030526947,-1.9941573585,-0.0006283661,-0.0000010000,-0.0002369207,-5.7937298933
102,-11.7348101579,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580
103,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000
104,-8.6693373003,-10.5582070830,-8.5708383424,-4.1575675980,-12.5022544354,-11.7992773176
105,-0.0000010786,-10.0385379837,-10.6003768739,-10.3183647297,-11.3553251139,-0.0410301238
106,-11.1385034657,-8.7841872156,-13.8155105580,-13.8155105580,-8.1782883651,-8.2225395067
107,-0.0000010000,-0.0005598904,-4.8207313577,-0.1871084818,-3.9859360156,-2.9274777435
108,-11.6799018582,-1.4130319583,-11.0542583468,-7.8155344308,-7.0553532750,-10.1145207233
109,-11.8922660952,-6.1661189617,-13.5125460641,-10.2253550546,-12.6212743116,-12.8130007300
110,-12.5535389914,-12.9438292340,-13.8155105580,-13.8155105580,-13.8155105580,-8.6648256297
111,-8.5637183312,-9.6495311928,-9.9337541885,-6.1841988563,-11.5762269140,-9.8529099101
112,-12.0863590665,-12.8811568128,-6.3874907848,-10.5291374727,-12.7435960708,-8.7873113899
113,-6.6883770103,-10.0302936346,-0.0020971962,-3.5460559353,-5.9735865065,-12.4106669998
114,-9.0103919920,-5.3501942463,-0.0170111510,-11.7811138826,-5.9810421555,-2.7749744066
115,-12.2216969551,-0.0049879787,-0.0000010000,-5.6011228379,-0.0128414315,-10.7060274027
116,-4.3478724019,-5.3314690398,-8.8808477498,-10.6256089637,-7.8252276019,-13.3653851213
117,-4.3980157416,-2.1477894569,-12.8756101642,-10.1049473535,-9.5184405424,-9.9606388602
118,-0.0000010000,-0.0000853932,-0.0002353242,-0.0007050642,-0.0000586126,-0.0000010000
119,-5.5282900846,-3.1482147276,-0.0000010000,-0.0513598941,-8.9773609681,-10.2191016425
120,-0.0000010000,-0.0000010000,-0.0000041673,-6.7852884822,-0.0041155899,-0.0000010000
121,-0.0000010000,-0.0000010000,-0.0000010000,-0.0013337055,-0.1069265295,-0.0000038428
122,-10.2570087089,-0.0025839822,-3.8815188224,-6.4065756533,-0.0004188432,-0.0038561320
123,-12.2555969611,-13.8155105580,-13.8155105580,-13.8155105580,-13.1998625572,-11.8098937306
124,-13.6073018428,-13.8155105580,-12.3060056049,-10.4683407619,-3.2267982639,-10.9390262914
125,-13.8155105580,-13.7577929219,-13.8155105580,-9.0263567909,-11.3642597849,-13.8155105580
126,-9.6707624048,-3.2195933841,-7.3745645761,-12.3508791823,-12.8984377278,-0.0000010000
127,-13.8155105580,-13.8155105580,-10.0763263522,-13.8155105580,-13.8155105580,-7.3784692346
128,-0.0003375722,-2.7498452338,-0.0000018504,-0.0000010000,-0.0000461766,-0.0000010000
129,-4.6292223215,-0.0000010000,-9.1558494198,-0.0000010000,-8.0008914789,-5.9035661097
130,-8.2434886170,-13.8155105580,-12.5278657994,-6.8866761245,-11.3322211838,-12.9870570986
131,-9.4130235310,-10.3885930580,-10.0795300439,-9.3018903555,-8.3801621938,-9.6071262845
132,-8.9497373632,-9.8004021904,-9.8421884039,-7.5260888082,-7.6257517996,-1.9204337512
133,-0.0000140323,-0.0000010000,-0.0111117784,-6.4334141928,-0.0000010000,-0.0000010000
134,-3.5826632589,-11.5952228583,-13.8155105580,-12.1780714980,-10.4590127881,-11.4574825977
135,-12.0321881832,-4.7369285545,-13.8155105580,-12.4047514620,-0.0000840051,-0.3904081161
136,-13.8155105580,-12.4660716660,-13.8155105580,-12.2179039556,-13.8155105580,-13.7705381244
137,-7.6860041001,-6.8878135415,-8.4970410990,-0.0047623444,-0.0000010000,-0.0001918845
138,-0.0000026991,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000
139,-0.0000010000,-0.5977934493,-0.0417248762,-0.0000029460,-0.0000010000,-10.7144077859
140,-10.8765760750,-12.0879621812,-0.0000010000,-13.8155105580,-12.9796484194,-13.8155105580
141,-7.5073348037,-1.5280685122,-2.2750417958,-0.5831496017,-10.5663345112,-0.0080208617
142,-10.8682512701,-13.8155105580,-13.8155105580,-13.8155105580,-6.9330169222,-11.7502518920
143,-0.0000117006,-0.0048409951,-4.4039742074,-0.0000010000,-0.0000021129,-0.0000010000
144,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.3648851255,-13.6054940750
145,-6.9827815017,-9.2374103268,-5.2016551734,-5.4265854610,-12.3183985171,-13.8155105580
146,-12.1570763264,-8.4538145510,-11.1658442007,-12.2104877981,-11.3965977772,-8.6463618560
147,-6.8798986818,-13.8155105580,-7.4355005153,-0.0088744813,-6.5965156991,-13.4456105307
148,-12.4730803170,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-11.8141723471
149,-5.1715143637,-0.0483373886,-10.9562379408,-12.3359551106,-11.8708882578,-8.4793264225
150,-9.6640713946,-13.8155105580,-13.8155105580,-8.5963591087,-5.8723031811,-12.9315877116
151,-0.0003123667,-0.0000010000,-6.8894424287,-0.0000010000,-0.0016754791,-0.0000010000
152,-11.9719108169,-13.6758066736,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580
153,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000
154,-13.8155105580,-13.8155105580,-13.8155105580,-10.5356290441,-0.0000010000,-13.8155105580
155,-9.7661606739,-7.7021870322,-12.5659479482,-10.3043758869,-5.0885125846,-6.0314846074
156,-6.9908466753,-0.1179596201,-0.0000593135,-9.3920919833,-5.5100613098,-7.2008485325
157,-0.0000022836,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000
158,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000
159,-7.5260813638,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580
160,-13.4278535691,-11.1315960897,-2.9718066037,-11.9069251118,-5.4311063244,-2.7560054985
161,-0.3170653039,-2.5923894084,-10.9102957954,-5.8431449300,-0.0276982347,-6.3770759602
162,-11.4750772124,-1.1906357476,-10.3827765716,-12.6825659099,-9.1522431259,-6.6429210771
163,-0.0004860254,-0.0325672279,-11.2063370564,-6.6655091437,-7.5717421493,-7.6904761347
164,-3.8877163347,-0.0010988274,-9.7633378294,-12.0995061382,-0.0020422905,-10.8542213695
165,-12.3674126367,-13.0880461776,-9.1596744582,-12.3405120188,-11.8786567309,-9.9132837154
166,-6.4190768670,-0.0001290407,-6.1485308956,-0.0005702282,-0.0000010000,-0.0000030520
167,-11.6791751767,-10.3636256805,-5.6093140195,-0.0000010000,-2.2928545770,-12.8608749719
168,-5.1202642234,-12.4511788981,-10.2960451175,-12.8155331136,-0.0023103005,-3.6327854228
169,-13.8155105580,-13.8155105580,-9.9245591957,-9.3656061589,-13.8155105580,-9.8781230954
170,-0.0065172316,-0.6460186113,-12.4905827694,-3.2267041043,-12.9649016656,-10.0347269522
171,-0.0000010000,-0.0428871197,-2.5415282205,-0.0150872162,-0.0000083254,-0.0001374132
172,-13.8155105580,-12.7588774190,-10.0506422368,-12.2414157457,-13.8155105580,-13.7221577802
173,-13.4548607834,-9.7834831419,-11.0390132065,-9.7818533759,-13.5323132589,-11.7161454940
174,-0.0060737078,-0.0000010653,-0.0000010000,-0.0000036737,-3.4935164424,-0.2757974685
175,-2.8255664435,-8.6291667533,-6.5446682312,-8.4353907434,-3.2741623779,-1.1844712291
176,-6.5764169218,-0.0012862807,-0.0000010000,-0.0000405421,-4.2066388721,-0.0001128532
177,-5.4995379079,-12.6910220281,-2.6173876507,-0.6887188370,-1.1879720106,-0.0015514434
178,-13.5614884491,-3.6318621018,-0.0081960100,-10.5232411455,-0.0000010000,-0.3491722486
179,-12.5586100566,-8.7448385195,-8.0251682590,-7.6598418188,-13.8155105580,-11.9896620105
180,-12.4557375545,-11.3531588069,-13.8155105580,-12.4422660932,-13.6156779566,-8.3720691066
181,-13.8155105580,-13.8155105580,-9.3065016915,-13.8155105580,-13.5582431283,-6.1802650939
182,-11.9480428766,-13.8155105580,-13.8155105580,-8.0450897092,-13.8155105580,-13.2099531210
183,-4.9026471166,-0.0000117407,-0.0000010000,-0.0013187637,-0.0000010000,-0.0000455857
184,-0.0000818555,-0.0001070951,-5.1535989208,-8.3813371699,-4.1126267041,-0.0228422513
185,-0.0725917596,-0.0002568468,-9.8290014161,-0.0000010000,-0.0638201637,-0.0000011949
186,-8.9806827444,-3.4239292900,-13.3451037685,-10.8662476892,-9.4311088286,-0.0151698485
187,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580
188,-6.4600404283,-5.6684733111,-10.2815551440,-10.0256119796,-12.7647377625,-11.1854056091
189,-10.9968691532,-13.8155105580,-12.3723639739,-13.8155105580,-5.4906326801,-11.2107908266
190,-12.5486084766,-10.6322573726,-7.7838577100,-9.2166846236,-12.8672047963,-7.5792748392
191,-12.1314362335,-12.3754842998,-13.8155105580,-13.8155105580,-13.2980489534,-8.9350422764
192,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0001522646,-0.0000010000
193,-10.4554036047,-8.1958128236,-3.0245989904,-7.0438521298,-6.7967251459,-2.3110334485
194,-0.0961786573,-0.0000010000,-0.0000010000,-0.0000725277,-0.0000010000,-1.2820606903
195,-11.3367052742,-13.8155105580,-13.8155105580,-12.7763163069,-13.1073524733,-13.2132675140
196,-13.7645287472,-12.8182772073,-0.0360836324,-12.0692231582,-13.8155105580,-10.3461790965
197,-13.8155105580,-3.2614532542,-13.8155105580,-10.1273936201,-10.4618042699,-11.3121289708
198,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0392621511,-7.7669298982
199,-0.0213080806,-0.0003495512,-13.5551371854,-13.8155105580,-0.0000010000,-8.8203878707
200,-13.7598732947,-11.4243810382,-13.8155105580,-12.7813052749,-7.3117933363,-8.5504621291
201,-0.0000010000,-6.2519840262,-13.8155105580,-3.4202276717,-0.0217515890,-5.4688403226
202,-13.6769872165,-11.0638520700,-0.0005351263,-10.7648411306,-12.0550322084,-8.6958500627
203,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000
204,-11.6946569881,-7.8040447655,-0.0020314114,-13.8155105580,-7.6775638528,-9.3253497695
205,-0.0000044286,-0.0000240229,-0.0002016478,-8.7446366961,-8.5086077979,-0.0049492573
206,-9.7893187687,-11.3995237388,-1.2154610764,-10.4548933205,-0.0000010000,-13.3712591220
207,-0.0000010000,-0.0001929088,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000
208,-7.8960408999,-10.4900448984,-13.8155105580,-12.3593014065,-13.8155105580,-8.6404024872
209,-12.6991022952,-0.0723929799,-13.8155105580,-12.7363743087,-13.2897091807,-12.0633775451
210,-13.8155105580,-13.8155105580,-9.7022003538,-13.8155105580,-3.2036369045,-13.8155105580
211,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580
212,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000
213,-6.2521934639,-13.8155105580,-1.4555044365,-11.0441972938,-12.6629543014,-9.5485777925
214,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000
215,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000
216,-13.7981385330,-13.8155105580,-12.4164570624,-13.8155105580,-13.8155105580,-9.8043561070
217,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-11.1942938204,-13.4271418991
218,-9.8574208611,-11.9736720219,-1.9767527220,-0.0746200447,-11.3254412384,-6.0848809655
219,-11.8923255118,-12.5080055446,-5.5509078512,-8.3381834605,-9.5796346480,-13.8155105580
220,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580
221,-8.2790305806,-11.5502441305,-13.8155105580,-13.8155105580,-12.0733271234,-2.5621896467
222,-0.0000010000,-0.0000010000,-0.1879326504,-0.3071647515,-0.8014422187,-0.0000010000
223,-10.7807185412,-12.8398241166,-11.1091062461,-12.7948308328,-11.1704559525,-0.0290131577
224,-11.7085896473,-9.1240200747,-12.4043648912,-12.6552190695,-6.1419552657,-2.4975659491
225,-11.6604181651,-10.4958013046,-13.7270942326,-12.2809688705,-12.6290247458,-8.6256016267
226,-3.6168521501,-5.7114349544,-10.8971023728,-10.7003717348,-0.0000010000,-6.0982818837
227,-13.8155105580,-4.4313412659,-5.9296539081,-9.2795186409,-13.8155105580,-8.6790750394
228,-0.0000265885,-0.0000010000,-1.3067518308,-0.0000010000,-0.0000158213,-0.0000010000
229,-13.6951274817,-13.8155105580,-12.1509573860,-11.3384501193,-7.0112669676,-10.8510876144
230,-13.8155105580,-13.8155105580,-13.8155105580,-13.1832930489,-13.8155105580,-13.8155105580
231,-13.8155105580,-12.8323493359,-13.8155105580,-8.8815634941,-12.4702665696,-12.9647530781
232,-0.0000010000,-0.0000010000,-0.0726761234,-4.3498311785,-0.0000010000,-0.0000010000
233,-0.1238916752,-9.3554330824,-5.3754828430,-2.1526642609,-7.7891514323,-5.6299902868
234,-2.7841287492,-9.0008364106,-0.0000010000,-8.9333458840,-10.6160482295,-10.2210338533
235,-0.0000242443,-0.0000010000,-0.0000341171,-0.0000743274,-0.0000010000,-0.0000010000
236,-13.7783790542,-13.8155105580,-6.4845459156,-8.9984665239,-12.9106907360,-8.3646295410
237,-13.1768355979,-12.4135492222,-11.6416368106,-9.6308679152,-8.4460758272,-0.0042660058
238,-0.0417738828,-0.0000010000,-9.0116881553,-0.0068095973,-0.0028834271,-0.0000010000
239,-5.2714623543,-0.0016323127,-0.0010120984,-0.0000010000,-7.7102667465,-7.3160471314
240,-13.8155105580,-2.8256138456,-10.5269792691,-13.8155105580,-0.1038067563,-5.8962583111
241,-5.9804160899,-5.9743187058,-12.0655229316,-6.9040848479,-10.0796301590,-6.2703059088
242,-13.5401961553,-8.5182378094,-4.8446491433,-0.0774830507,-4.9986080702,-6.0964094305
243,-4.9213531671,-13.8155105580,-7.8496842330,-8.9582303680,-11.1652572194,-5.9430138322
244,-0.0346939688,-12.3151692135,-8.0540758970,-0.0190908893,-7.6465459425,-6.1092644717
245,-13.8155105580,-13.1094586562,-13.8155105580,-13.8155105580,-13.8155105580,-13.4855055614
246,-10.6454537931,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000253254,-0.3326536325
247,-0.7524703788,-6.7039358085,-0.0004888808,-0.0702671541,-0.0889827097,-3.4925799297
248,-7.5098124653,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.4477043185
249,-9.4656311782,-9.3970883016,-7.9525361234,-7.4605426638,-12.9878478707,-9.9177235280
250,-7.0352277242,-2.8135703204,-11.6190814497,-11.9712558215,-13.8155105580,-9.8872224772
251,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580
252,-0.0000329753,-5.6000808475,-0.0000010000,-0.0000147635,-0.1525407423,-4.5602011594
253,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000
254,-13.8155105580,-12.9803688068,-13.8155105580,-13.8155105580,-13.3064900653,-13.4776252230
255,-13.8155105580,-13.0355003368,-1.9865481497,-4.1929193198,-13.2494840514,-13.8155105580
256,-11.0926763914,-5.7905672226,-6.2376817084,-7.7847493862,-7.1772688032,-6.7071292694
257,-13.6408273682,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-13.7073379204
258,-12.0777049621,-5.6089159145,-7.9225465520,-0.0220157723,-4.4157576524,-9.4137468503
259,-2.4589159544,-12.9222229902,-13.8155105580,-5.5978207455,-13.8155105580,-9.6645581606
260,-11.2714030577,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580,-6.5526820881
261,-13.8155105580,-13.3613362089,-13.8155105580,-13.8155105580,-13.8155105580,-13.8155105580
262,-9.8763647461,-12.8371809054,-12.8042806888,-10.4077762833,-13.0112357832,-10.5700712974
263,-0.0000010000,-0.0000010000,-6.7851635161,-1.9553452764,-0.0000010000,-0.0000010000
264,-7.0304104548,-0.0318720392,-7.9891292461,-10.2903535924,-0.1131380393,-0.2479198954
265,-0.0000469211,-3.1499919262,-6.6147002371,-4.5652119780,-0.0000010000,-0.0023826618
266,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000
267,-13.8155105580,-13.8155105580,-12.0609576507,-13.8155105580,-13.8155105580,-13.8155105580
268,-2.2089398020,-12.3825713334,-13.8155105580,-11.3320729036,-13.8155105580,-11.6670564742
269,-9.5082375361,-8.0682612601,-7.7879819640,-4.4696588967,-12.8985486415,-5.4502146296
270,-9.3941785791,-0.0025294076,-2.8774680352,-5.6792856194,-13.8155105580,-7.9096880151
271,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000
272,-13.8155105580,-12.6804781400,-13.8155105580,-13.8155105580,-13.8155105580,-13.3691968616
273,-0.0000010000,-0.0000010000,-0.0000572312,-0.0000010000,-0.0000010000,-0.0000010000
274,-13.8155105580,-13.8155105580,-8.2481241644,-12.4196248254,-5.8741456368,-13.6774128224
275,-4.9956751254,-0.0000010000,-0.0000475509,-0.0000010000,-0.0002650945,-0.0001994904
276,-13.8155105580,-13.8155105580,-13.5331466963,-13.8155105580,-13.8155105580,-8.7823369774
277,-11.3995932694,-11.2533649538,-7.7790193740,-5.9751322778,-0.0000010000,-12.8927760970
278,-13.8155105580,-12.3920736722,-13.8155105580,-12.4688423200,-13.2213603720,-9.5283361123
279,-8.6974280150,-2.0430385954,-12.5298735418,-6.0809889208,-6.9680597468,-4.0354426562
